,default,student,balance,income
7699,No,No,747.1393419999999,42318.933280000005
7700,No,No,864.4607725999999,44429.06675
7701,No,Yes,391.9982267,9995.041633
7702,No,No,151.26077030000002,57657.28222000001
7703,No,No,873.1255251,34352.700319999996
7704,No,No,28.78977602,55369.201389999995
7705,No,No,228.5118511,57232.268560000004
7706,No,No,1190.139323,27734.738980000002
7707,No,Yes,1845.976439,12107.741820000001
7708,No,No,107.1547685,42776.301869999996
7709,No,No,2058.784781,55021.5518
7710,No,No,914.6373126,46492.64883
7711,No,No,799.7327046,45702.40167
7712,No,No,890.248108,34679.48276
7713,No,No,1184.4922980000001,43228.8059
7714,No,No,1143.1228640000002,42672.12915
7715,No,No,718.7431182,31371.78108
7716,No,No,847.6549143,43515.3022
7717,No,No,1067.273201,50647.8724
7718,No,No,791.5425837,32574.341269999997
7719,No,No,826.3553124,37241.440630000005
7720,No,Yes,652.7556923,23492.32324
7721,No,No,827.6347367000001,36439.660939999994
7722,No,Yes,704.0954634,16509.522930000003
7723,No,No,773.5937313999999,29661.46353
7724,No,No,402.12901469999997,42978.39361
7725,No,No,411.53762689999996,30065.44435
7726,No,No,340.96439910000004,27262.05798
7727,No,Yes,1021.56825,14500.629169999998
7728,No,No,1323.640681,30517.20825
7729,No,Yes,1362.6444490000001,18205.231780000002
7730,No,No,347.4609165,24735.55069
7731,Yes,No,1610.484015,35589.733830000005
7732,No,No,1313.8368039999998,40843.099780000004
7733,No,Yes,705.3905442,19125.68498
7734,No,No,705.7352329,45280.81923
7735,No,No,0.0,38968.41579
7736,No,Yes,0.0,23735.40854
7737,No,No,1562.669858,52422.78022
7738,No,Yes,655.611221,19039.16827
7739,No,Yes,780.2540757999999,20758.47124
7740,No,No,946.1375736,40038.683110000005
7741,No,No,1402.5124449999998,46207.779839999996
7742,No,No,321.58833210000006,52711.617360000004
7743,No,No,1824.293748,22471.44572
7744,No,No,0.0,23562.29061
7745,No,No,602.1950122000001,26768.917419999998
7746,No,No,314.45919530000003,40016.47593
7747,No,No,1223.714012,64440.217529999994
7748,No,No,487.1168883,55459.453
7749,No,No,324.85154339999997,52838.849330000005
7750,No,No,98.22905568,48070.15932
7751,No,No,0.0,18063.88836
7752,No,Yes,345.79960710000006,15967.99085
7753,No,No,869.3081193,32571.169260000002
7754,No,No,437.5552567,37212.269360000006
7755,No,No,323.5950541,34129.65607
7756,No,No,1286.905557,45569.06752
7757,No,Yes,940.4793543,20578.807230000002
7758,No,No,1385.303477,35045.43873
7759,No,No,765.8186636,33216.3532
7760,No,No,599.009725,53004.58546
7761,No,No,1153.3292509999999,17598.43403
7762,No,No,352.2783255,34359.841239999994
7763,No,No,226.2173456,59680.00226
7764,No,Yes,754.968696,30340.1204
7765,No,No,1713.5378510000003,43899.08429
7766,No,No,969.5383098,33293.79472
7767,No,No,1024.6129859999999,34401.017739999996
7768,No,No,838.6530169,25272.48607
7769,No,No,1072.03377,47029.260369999996
7770,No,Yes,686.6943789,18551.53006
7771,No,No,715.5440757,50127.955630000004
7772,No,No,1130.772145,40314.271539999994
7773,No,No,1286.6363199999998,44825.86584
7774,No,No,937.5011931,33266.51944
7775,No,Yes,1881.256521,14992.386730000002
7776,No,No,135.95334580000002,49372.83598
7777,No,Yes,1471.9239289999998,19774.923880000002
7778,No,No,773.1715664,37877.60452
7779,No,No,552.6725661,50688.49633
7780,No,No,1074.087653,35873.22864
7781,No,Yes,137.4314686,22783.42097
7782,No,Yes,523.8314927,12062.39436
7783,No,No,724.5377902,33254.52849
7784,Yes,No,2040.590171,50930.910789999994
7785,No,Yes,1415.890802,22823.62786
7786,No,No,174.48363469999998,54992.9893
7787,No,No,805.3144881,36864.689289999995
7788,No,Yes,1008.03313,13547.07854
7789,No,Yes,0.0,21665.52681
7790,No,No,1078.41039,44474.420289999995
7791,No,No,768.6940069,32373.77105
7792,No,No,391.18978450000003,42212.03034
7793,No,No,0.0,46910.797889999994
7794,No,Yes,1318.577735,18042.01761
7795,No,No,955.4493408,40698.97613
7796,No,No,1425.53486,33666.10426
7797,No,Yes,1196.491941,14916.44469
7798,Yes,No,2038.891851,58606.48624
7799,No,Yes,1047.9982400000001,15846.65523
7800,No,No,995.3460999,46702.239069999996
7801,No,No,1657.2559,29945.56602
7802,No,Yes,396.58263339999996,18244.16602
7803,No,Yes,594.5589852999999,13180.50211
7804,No,No,931.7108765,50210.06947
7805,No,No,1318.807066,44778.045999999995
7806,No,No,24.26359999,36070.13885
7807,No,No,713.6733978999999,48914.5602
7808,No,No,891.7516852,53044.83561
7809,No,No,1794.411575,44037.847519999996
7810,No,Yes,1412.089967,17049.66001
7811,Yes,No,2024.820212,64135.431079999995
7812,No,No,399.597296,42578.045939999996
7813,Yes,No,1598.020831,39163.36106
7814,No,No,1045.311352,31754.02378
7815,Yes,Yes,2578.4690219999998,25706.64777
7816,No,No,1113.289142,42292.49015
7817,No,Yes,645.1186876,16097.217019999998
7818,No,Yes,861.104127,15873.61286
7819,No,Yes,408.21835219999997,21432.726430000002
7820,No,Yes,794.9731013999999,21590.96187
7821,No,No,1477.637956,36546.82315
7822,No,No,634.3999798,33377.360389999994
7823,No,No,798.0820907000001,38080.96234
7824,No,Yes,0.0,19919.56344
7825,No,Yes,980.1017057,16381.203130000002
7826,No,No,831.2454231,27706.95385
7827,Yes,Yes,2083.228376,20103.602740000002
7828,No,Yes,1436.074826,21511.45781
7829,No,No,1467.225191,28845.0222
7830,No,No,469.43847719999997,37879.256519999995
7831,No,No,1166.7158769999999,31032.38597
7832,No,No,844.0412923,32089.62465
7833,No,Yes,1538.973751,15757.93354
7834,No,No,562.7011169,39067.75151
7835,No,No,1112.110885,29229.53168
7836,No,No,246.393764,33647.99323
7837,No,No,562.7238683999999,60196.18261
7838,No,No,916.5692398,42486.39891
7839,No,No,618.5663093999999,28477.27953
7840,No,Yes,1604.613738,15467.21891
7841,No,No,847.6149639,42308.052319999995
7842,No,No,304.4827935,52543.82829
7843,No,No,778.8197432999999,31986.571210000002
7844,No,Yes,1464.39479,13968.50801
7845,No,No,221.4799857,37782.99708
7846,No,No,592.0451816000001,39064.99448
7847,No,No,1010.6124550000001,34055.57159
7848,No,No,1194.456464,49316.997760000006
7849,No,No,844.3125669,52237.72548
7850,No,Yes,179.5039775,19020.29596
7851,No,No,355.93011260000003,32120.317239999997
7852,No,Yes,1776.7289739999999,21280.87661
7853,No,No,27.30188269,25050.82709
7854,No,Yes,631.0198864,20753.51811
7855,No,No,187.9776847,49989.30743
7856,No,Yes,1511.434098,11793.16178
7857,No,No,1008.478231,22094.74808
7858,No,No,820.4930473,43829.69508
7859,No,No,112.03331000000001,40057.07744
7860,No,Yes,1675.658764,20773.1333
7861,No,Yes,592.8931977000001,14833.289669999998
7862,No,No,492.3989268,36004.378769999996
7863,No,No,364.7461927,46096.16015
7864,No,No,1025.327348,44194.51371
7865,No,No,612.6572774,38635.36444
7866,No,No,1456.630985,38676.54566
7867,No,Yes,1762.598246,13099.58889
7868,No,Yes,180.09514240000001,27351.428819999997
7869,Yes,Yes,1721.973027,15179.74933
7870,No,No,0.0,30822.454189999997
7871,No,No,1029.786861,69547.43695
7872,No,No,268.443287,55294.9511
7873,No,No,1711.432084,39019.68965
7874,No,No,0.0,36886.986260000005
7875,No,Yes,1295.818065,22241.70347
7876,No,No,1722.12592,21623.03645
7877,No,Yes,560.3817531000001,23546.39634
7878,No,No,676.5720235,41328.42762
7879,No,No,518.9369941000001,28231.012069999997
7880,No,No,626.4046872,18130.3221
7881,No,No,524.3801768000001,38020.63992
7882,No,No,0.0,33932.85275
7883,No,No,517.4991855000001,60790.90832
7884,No,No,563.3696936000001,22083.9086
7885,No,No,865.8865437000001,59740.732529999994
7886,No,Yes,618.1192173,24698.827240000002
7887,No,No,1428.81283,41417.05369
7888,No,No,1195.6287,34701.802489999995
7889,No,No,218.01410069999997,29211.398460000004
7890,No,No,1434.138048,38038.60389
7891,No,No,506.2673922,48843.00181
7892,No,No,1322.3678539999999,34622.68625
7893,No,No,584.8188278,49317.83485
7894,No,No,815.072837,35017.85336
7895,No,No,0.0,50956.675610000006
7896,No,Yes,489.9275545,21445.53004
7897,No,No,644.8898301,42211.3598
7898,No,No,1151.203644,36468.7245
7899,No,No,1440.4339619999998,27532.65357
7900,No,Yes,858.2153831,12588.10812
7901,No,No,0.0,29021.745280000003
7902,No,No,0.0,54053.903920000004
7903,Yes,Yes,1402.205727,15964.209180000002
7904,No,Yes,1171.724712,23505.19762
7905,No,No,662.3026321000001,44664.00591
7906,No,Yes,1142.734792,12893.95909
7907,No,No,785.4309975,37465.3601
7908,No,No,705.5486105,32899.606719999996
7909,No,Yes,1713.3124710000002,17432.27359
7910,No,No,861.642116,38982.39152
7911,No,No,398.42731989999993,37094.56787
7912,No,Yes,703.6859705,16617.57009
7913,No,No,366.26011139999997,52360.91288
7914,No,No,1054.1159630000002,41781.72858
7915,No,No,189.7327424,53266.338319999995
7916,No,No,944.2042462000002,41883.4143
7917,No,No,0.0,36969.17175
7918,No,No,499.9134357,28352.553389999997
7919,No,No,866.310977,59647.44029
7920,No,No,761.9884906000001,39172.94524
7921,No,No,1150.999818,50099.29362
7922,No,No,53.43705295,51027.068360000005
7923,No,No,319.7674269,36057.40111
7924,No,No,0.0,35116.59096
7925,No,No,222.1054562,41217.34936
7926,No,Yes,1336.99864,21309.251080000002
7927,No,Yes,1397.5048630000001,26604.557090000002
7928,No,No,794.584067,37520.25333
7929,No,Yes,883.1573412999999,18213.07596
7930,No,No,1168.167308,17198.98356
7931,No,No,257.4470251,38275.953369999996
7932,No,Yes,1273.488513,17105.86705
7933,No,Yes,1934.5111420000003,17084.048580000002
7934,No,Yes,1704.014193,17986.763580000003
7935,No,Yes,220.8914188,25667.86594
7936,No,No,323.30512410000006,51306.268619999995
7937,No,No,969.4041426000001,31476.51662
7938,No,No,385.1851205,50316.80152
7939,No,No,995.4084088999999,40907.49695
7940,No,No,758.3921316000001,40751.40748
7941,No,Yes,652.8675877000001,23515.13132
7942,No,Yes,903.1768373,15810.574190000001
7943,No,No,533.4295863,24857.90653
7944,No,Yes,1151.856308,23250.38451
7945,No,No,1271.328544,43878.813369999996
7946,No,No,136.1184403,44757.6928
7947,No,Yes,1171.950442,15850.777259999999
7948,No,No,512.6609456,49989.59958
7949,No,No,172.1575923,28370.865910000004
7950,No,No,1256.222658,42125.93733
7951,No,No,835.8371832,57505.9653
7952,No,No,1026.633616,61064.387579999995
7953,No,Yes,1144.274829,16002.355469999999
7954,No,Yes,682.9542988,15728.04791
7955,No,No,797.6728164,45377.72334
7956,No,No,97.32693534,62335.19685
7957,No,Yes,1436.329318,7761.318943000001
7958,No,Yes,1325.624926,15880.44715
7959,No,No,1462.69493,50508.746439999995
7960,No,No,191.9130126,55659.473289999994
7961,No,No,854.8842799,44173.827730000005
7962,No,No,864.3437963,34598.434389999995
7963,No,No,476.56719560000005,46953.41828
7964,No,No,1155.680389,50955.106530000005
7965,No,No,1127.700193,32068.146539999998
7966,No,No,0.0,62192.99565
7967,No,No,312.91698510000003,31328.0435
7968,No,Yes,467.8946603999999,16371.69775
7969,No,Yes,1055.597773,16810.55958
7970,No,Yes,989.235475,13609.631280000001
7971,No,No,245.70672369999997,40462.553810000005
7972,No,No,585.7526132,43627.327919999996
7973,No,No,610.8543063,39175.08053
7974,No,No,258.0365107,40138.84173
7975,No,No,1092.998159,37351.339660000005
7976,No,No,1387.873287,27145.70328
7977,No,No,833.0841932,49704.51196
7978,No,No,1184.87087,41802.94433
7979,No,Yes,916.7943938,17152.15796
7980,No,Yes,1427.337578,22909.43047
7981,No,Yes,1413.274427,19064.622190000002
7982,No,Yes,1592.5496349999999,18024.28172
7983,No,No,0.0,26941.797739999998
7984,No,No,1050.204097,34803.533760000006
7985,No,No,1511.177706,35899.25584
7986,No,No,894.6817392999999,37232.29375
7987,No,Yes,781.6137295,12195.96995
7988,No,No,0.0,43311.6407
7989,No,No,1094.8866150000001,38342.71501
7990,No,No,0.0,59266.96087
7991,No,Yes,875.6700609,18687.045169999998
7992,No,No,81.91809171,40936.90644
7993,No,No,371.1818581,34679.96073
7994,No,Yes,1438.055497,19200.50183
7995,No,No,674.5989565,67278.94844
7996,No,No,1097.7625480000002,42228.97048
7997,No,No,593.0602869,47787.59592
7998,No,No,1167.101189,35952.193660000004
7999,No,No,1114.826926,33729.38986
8000,No,No,304.1465978,23866.935859999998
8001,No,No,353.6311313,40686.76015
8002,No,No,1269.420335,39010.14819
8003,No,Yes,397.5424885,22710.86574
8004,No,No,607.1662709,49547.46582
8005,No,No,1667.4803650000001,47991.58505
8006,No,No,956.3113506000001,42971.90111
8007,No,No,668.3980286,38637.433880000004
8008,No,No,290.67987400000004,37603.97217
8009,No,Yes,826.7274557999999,18776.30124
8010,No,No,1102.111459,48079.1253
8011,No,No,348.65886789999996,36519.090189999995
8012,No,Yes,991.2328292000001,8926.799452
8013,No,No,1224.235782,32751.69692
8014,No,No,146.36585680000002,44666.9323
8015,No,Yes,697.13558,18377.149709999998
8016,No,No,956.4469096000001,40740.32911
8017,No,Yes,1184.909432,13276.22112
8018,No,No,1702.2366829999999,36530.47362
8019,No,No,0.0,36850.97118
8020,No,No,965.4597617000001,25045.72554
8021,No,No,331.16433870000003,25922.41674
8022,No,No,1307.0936689999999,35425.60999
8023,No,No,1637.037557,45027.538160000004
8024,No,Yes,1091.9321029999999,11703.38056
8025,No,Yes,1499.1901300000002,17560.37184
8026,No,Yes,770.2905437000001,22114.718259999998
8027,No,Yes,1147.35491,19188.90827
8028,No,No,1037.274163,28437.77245
8029,No,No,626.9739384,50447.77415
8030,No,No,847.7207929,55260.34981
8031,No,Yes,1199.592686,16454.74984
8032,No,No,1288.285095,54666.37745
8033,No,No,675.2253871,33700.21261
8034,No,No,541.4409621,32502.696839999997
8035,No,Yes,1165.007391,18389.07904
8036,No,No,1042.791935,26141.00595
8037,No,No,989.2170927000001,42813.37511
8038,No,No,586.6026082999999,27798.168319999997
8039,No,No,931.5910554,33302.24002
8040,No,Yes,978.5385668,16514.32495
8041,No,No,958.9368288999999,47468.66971
8042,No,No,384.53204139999997,36019.4104
8043,No,No,645.0751364,43244.523760000004
8044,No,No,424.7602723,29502.403580000002
8045,No,No,612.5518758,33036.24132
8046,No,No,1381.4422220000001,47470.01877
8047,No,No,0.0,45560.91289
8048,No,No,1096.026109,23954.21792
8049,No,No,945.6854494999999,38714.51829
8050,No,No,722.7680066,20962.10645
8051,No,Yes,887.8808195,20563.14713
8052,No,Yes,1049.9532880000002,19724.832609999998
8053,No,No,728.0416851,29188.94274
8054,No,No,1114.9040320000001,40084.001469999996
8055,No,Yes,1451.3035419999999,14185.13792
8056,No,Yes,629.2131895,16007.69295
8057,No,No,630.2307415,49059.262760000005
8058,No,Yes,1372.978032,10776.44428
8059,No,Yes,746.8638361000001,13904.42764
8060,No,Yes,1400.545836,16519.08324
8061,No,No,971.3514351,46533.85648
8062,No,No,637.0823864,49097.900669999995
8063,No,No,1778.429109,34591.23827
8064,No,Yes,678.2050836,12787.09057
8065,No,No,1094.772982,46617.88257
8066,No,Yes,879.8520050000001,23996.7402
8067,No,No,1449.324346,38720.38158
8068,No,No,322.0016252,43774.44211
8069,No,No,1430.5768699999999,44104.95892
8070,No,Yes,1199.3855859999999,18884.12747
8071,No,No,168.36751730000003,47684.52622
8072,No,Yes,1143.398205,15997.171190000001
8073,No,No,416.9064901,38104.77323
8074,No,No,1352.6136689999998,42194.3867
8075,No,No,1431.7419730000001,37793.287319999996
8076,No,No,481.3050408,35747.7451
8077,No,No,774.0731766,46082.04322
8078,No,No,0.0,34749.79359
8079,No,Yes,1186.8910019999998,14256.72955
8080,No,Yes,978.359336,16679.893969999997
8081,No,No,1409.11216,30626.22399
8082,No,No,1491.479282,54835.77005
8083,No,Yes,1228.484966,18937.20694
8084,No,No,1553.478985,44425.89062
8085,No,No,1200.041622,56081.08022999999
8086,No,No,984.8608392000001,45435.49712
8087,No,No,558.3205402000001,38014.7601
8088,No,Yes,778.8538719,16007.45698
8089,No,No,163.35317080000002,45183.14512
8090,No,Yes,574.8182292,16479.53883
8091,No,No,1149.936856,39231.650480000004
8092,No,No,774.5380741,22691.88244
8093,No,No,866.7724996,30400.560510000003
8094,No,No,325.859608,36682.282569999996
8095,No,Yes,879.6270082999998,14898.311469999999
8096,No,No,160.50306080000001,19132.69486
8097,No,No,905.7190025,38210.73377
8098,No,Yes,649.93106,13475.01951
8099,No,No,196.9129257,35737.60363
8100,No,No,488.56631889999994,25407.21592
8101,No,No,449.2743161,13124.56319
8102,No,No,824.8024322000001,40957.52227
8103,No,Yes,600.6021718,18630.37913
8104,No,No,912.0655308,62142.06106
8105,No,No,619.1392617,41281.98096
8106,No,No,225.36469509999998,60275.88336
8107,No,No,369.4309534,63536.77517000001
8108,No,No,745.6661466,54891.43396
8109,No,Yes,782.3522809,22692.669990000002
8110,No,Yes,1051.247162,23200.97099
8111,No,Yes,613.601284,9506.460305
8112,No,No,863.6184007000002,30397.187260000002
8113,No,No,943.0860284,29622.607739999996
8114,No,Yes,1102.6312619999999,10671.92358
8115,No,Yes,1175.133331,15444.926919999998
8116,No,No,491.4493698,51484.24549
8117,No,Yes,1131.085568,21829.08239
8118,No,Yes,717.3718454,16319.11698
8119,No,Yes,517.3005655000001,17068.338880000003
8120,Yes,Yes,2038.5431600000002,12181.90258
8121,No,No,868.4944763,22176.27625
8122,No,No,111.41689099999999,33328.24588
8123,No,Yes,1587.564398,13080.68875
8124,No,Yes,640.9984302,21680.097690000002
8125,No,Yes,1928.59212,17570.19508
8126,No,Yes,759.6787942000001,18871.40179
8127,No,No,1306.3539640000001,35652.76198
8128,No,No,908.1742897,46791.036360000006
8129,No,No,871.6774122000002,28182.1163
8130,No,No,0.0,38878.174569999996
8131,No,No,0.0,53302.21303
8132,No,Yes,947.5251546000001,24073.09095
8133,No,No,222.8802756,40849.9209
8134,No,No,1237.5343779999998,30967.588760000002
8135,No,No,1318.719112,36822.924960000004
8136,No,Yes,1030.0521119999999,9760.399561
8137,No,No,925.7062398,62764.884289999995
8138,No,No,425.7797909,42131.53596
8139,No,Yes,1901.653755,21323.163269999997
8140,Yes,No,1940.37162,41162.93366
8141,No,Yes,227.317232,24282.22856
8142,No,No,836.5742295,51238.580930000004
8143,No,Yes,981.9979983999999,20147.51185
8144,No,No,1186.796231,52689.25014
8145,No,Yes,315.978748,13186.117690000001
8146,No,Yes,768.4472412,21497.52889
8147,No,Yes,969.9094652999999,13962.33243
8148,No,No,1175.191473,50921.25628
8149,No,Yes,1684.275341,20344.1782
8150,No,No,1120.623194,48571.26007
8151,No,No,784.4700535000001,52617.207089999996
8152,No,No,604.9800026,38885.31032
8153,No,No,517.9789015,41755.34398
8154,No,No,270.2640888,41978.04788
8155,No,No,825.600966,33986.69732
8156,No,No,623.5173805,51677.34542
8157,No,No,529.5083605000001,38328.61263
8158,No,Yes,1014.7696619999999,12239.88381
8159,No,No,288.5346538,44081.034810000005
8160,No,No,500.2527238,17104.05425
8161,No,No,565.6759823,37299.079289999994
8162,No,No,1005.337168,34297.89776
8163,No,No,852.3933685000001,46320.854889999995
8164,No,No,613.1501138,34286.11245
8165,No,No,905.5657259,52997.73104
8166,No,No,1086.181729,52507.59729
8167,No,No,1057.178127,35807.024860000005
8168,No,No,252.89946060000003,27454.61895
8169,No,Yes,1401.2827029999999,16683.053
8170,No,No,1529.131259,36572.025669999995
8171,No,Yes,947.4537109999999,21945.79304
8172,No,No,0.0,33917.59412
8173,No,Yes,1312.907203,15495.026590000001
8174,No,No,1269.290575,43581.19884
8175,No,Yes,20.25809384,21530.33151
8176,No,No,0.0,30818.51195
8177,No,No,35.32299975,53407.26963
8178,No,No,897.3126907999999,31465.96477
8179,No,No,1043.552358,38393.6119
8180,No,No,1165.323966,33433.82892
8181,No,No,1299.4732099999999,55165.47298
8182,No,No,675.776529,21758.02281
8183,No,Yes,1202.3850300000001,20550.6377
8184,No,No,1190.159831,30746.376969999998
8185,No,Yes,535.0105962,13909.391590000001
8186,No,No,194.19355480000002,43150.50173
8187,No,No,430.6203194,46182.66498
8188,No,No,1047.927091,59765.59967
8189,No,No,220.79169930000003,26453.2893
8190,Yes,Yes,1493.968539,24126.02979
8191,No,Yes,856.6553992,15523.10294
8192,No,Yes,1635.500024,10596.526890000001
8193,No,No,666.6138887,49215.02453
8194,Yes,No,1562.837918,49303.00947
8195,No,No,255.88837180000004,48833.22877
8196,No,No,602.3617019999999,53800.547210000004
8197,No,No,1599.314695,28825.47457
8198,No,No,150.9495108,36923.552189999995
8199,No,No,1388.8165900000001,35460.80124
8200,No,No,87.94865179,47924.69791
8201,No,Yes,1935.8277010000002,17969.79853
8202,No,Yes,1289.315963,7677.896398000001
8203,No,No,871.9872122000002,45496.94816
8204,No,No,1333.699981,44361.62087
8205,No,No,181.1793446,37380.14432
8206,No,No,791.1822252000001,48206.73175
8207,No,No,69.17702365,24556.021780000003
8208,No,No,940.8944835000001,54839.12365
8209,No,Yes,346.21557789999997,17866.52804
8210,No,No,214.846235,39629.20018
8211,No,Yes,676.8313079,16998.651719999998
8212,No,No,595.9969943,37417.137819999996
8213,No,Yes,999.3916964,23688.64897
8214,No,No,1447.043074,22433.636769999997
8215,No,No,464.0984776000001,44769.86483
8216,No,No,872.6399078,29749.170680000003
8217,No,No,381.70409920000003,25011.10339
8218,No,Yes,866.4967607000001,24262.6939
8219,No,Yes,1243.344102,23634.74858
8220,No,No,1184.308021,37600.075339999996
8221,No,Yes,757.4071028,25309.773230000003
8222,No,No,939.2584897,56225.82072999999
8223,No,No,560.7702336,61472.85869
8224,No,No,971.2788332999999,26853.3009
8225,No,No,518.6807923,30151.33046
8226,No,No,834.2636789,28022.83682
8227,No,Yes,545.5855799,19454.3258
8228,No,No,1057.350872,39651.123510000005
8229,No,Yes,720.5164509,20222.94899
8230,No,No,1285.517976,37442.642589999996
8231,No,Yes,406.33976939999997,30088.44251
8232,No,No,1023.8920320000001,33392.709780000005
8233,No,No,356.24411810000004,21319.08596
8234,No,No,657.0888187999999,31724.62855
8235,No,Yes,1168.5464140000001,25802.27648
8236,No,No,344.8822415,26227.32928
8237,No,Yes,535.3359893999999,24268.8285
8238,No,Yes,1222.966587,21373.3501
8239,No,Yes,663.6027281,21436.52164
8240,No,Yes,591.5371447000001,20961.46526
8241,No,Yes,941.7180089,23362.97717
8242,No,No,434.5449437,35620.0653
8243,Yes,No,1804.190505,23096.08436
8244,No,No,0.0,34227.94714
8245,No,No,0.0,28356.25194
8246,No,No,586.4709775,52203.85893
8247,No,No,707.4361492,42407.75423
8248,No,No,1491.6405869999999,61096.492179999994
8249,No,Yes,556.1822342999999,21650.82992
8250,No,No,683.147542,44439.528739999994
8251,No,Yes,671.1317307,11857.477640000001
8252,No,No,1020.197756,43592.83414
8253,No,Yes,1183.067702,13210.877629999999
8254,No,Yes,1127.536131,19322.96966
8255,No,No,1545.982805,32691.92383
8256,No,No,1114.3977300000001,44195.54455
8257,No,No,843.4972439999999,41917.31977
8258,No,No,1047.67337,34413.19591
8259,No,Yes,810.5409457000001,17252.25425
8260,No,Yes,501.1105625,26425.69801
8261,No,Yes,1031.638361,21432.14705
8262,No,No,360.2150315,44082.18713
8263,No,No,1234.831678,40155.45141
8264,Yes,No,2236.7642149999997,37113.883069999996
8265,No,No,750.8405315,32034.71213
8266,No,No,231.9683403,42465.96082
8267,No,No,1616.500194,41825.40398
8268,No,No,981.7993298,49644.918710000005
8269,No,No,538.0199251,27284.510860000002
8270,No,No,136.3073425,48799.654910000005
8271,No,No,614.9409836,30905.47982
8272,No,Yes,824.0407418,11659.19328
8273,No,No,393.0612671,44149.38831
8274,No,Yes,759.3971306,18693.1879
8275,No,Yes,1743.798837,17541.00287
8276,No,Yes,621.1701062999999,17503.68997
8277,No,No,1360.5471730000002,54705.12697999999
8278,No,No,253.5218815,37506.20673
8279,No,No,1392.332678,48709.52926
8280,No,No,1508.250859,43525.05277
8281,No,Yes,1823.86706,19447.96656
8282,No,No,0.0,39423.51252
8283,No,No,728.6734610000001,36557.23484
8284,No,No,1471.198738,56477.130860000005
8285,No,No,967.2567624,32201.63408
8286,No,No,640.7059824,38792.357189999995
8287,No,Yes,559.5664107999999,15720.382459999999
8288,No,Yes,1258.114533,20010.576269999998
8289,No,No,1126.887696,32770.57902
8290,No,No,1341.263141,46263.885010000005
8291,No,No,751.1019307999999,50290.14411
8292,No,No,325.9276366,57313.2825
8293,No,Yes,905.9019450999999,20285.225130000003
8294,No,No,699.6042756,49035.247460000006
8295,No,No,996.4459056,51393.78872
8296,No,Yes,1034.170213,23825.02851
8297,No,Yes,1464.636242,14763.562680000001
8298,No,No,280.724169,40382.59926
8299,No,No,725.8676857,41792.67292
8300,No,Yes,1162.590922,15419.110519999998
8301,No,Yes,193.7197625,18002.54765
8302,No,No,743.181827,50250.919010000005
8303,No,No,1403.8398339999999,43225.0419
8304,No,No,460.1398044,52708.55985
8305,No,No,1218.219887,36290.16201
8306,No,No,903.9870202,51705.2716
8307,No,Yes,1473.695931,19759.50187
8308,No,No,525.5156820000001,50763.98401
8309,Yes,Yes,1874.8226120000002,14957.816330000001
8310,No,No,700.6223878,42023.88878
8311,No,Yes,1164.666966,23297.157890000002
8312,No,Yes,1803.7663489999998,23201.82698
8313,No,Yes,451.7115231000001,22483.09581
8314,No,No,1101.98446,36231.85382
8315,No,Yes,1343.777124,28198.00535
8316,No,No,606.4358765,38897.079410000006
8317,No,No,0.0,45380.656760000005
8318,No,Yes,0.0,20963.38311
8319,No,No,1140.820152,36495.055389999994
8320,No,No,1597.647402,42515.08887
8321,No,Yes,521.8414793000001,10316.33674
8322,No,Yes,837.5214934999999,13215.78581
8323,No,No,390.3103153,42322.2467
8324,No,Yes,806.4819727000001,22127.08179
8325,No,No,890.2666462999999,38376.09065
8326,No,Yes,237.38302960000001,21376.683240000002
8327,No,Yes,808.396167,11804.03448
8328,No,No,694.3909457000001,46128.86471
8329,No,No,492.2539455,42143.19844
8330,No,Yes,460.5954148,12939.009090000001
8331,No,Yes,838.4599545,19805.87523
8332,No,No,675.8425047000001,38173.92575
8333,No,No,625.4198746000001,47406.24077
8334,No,No,45.47628178,27599.072330000003
8335,No,No,474.76923550000004,30799.949389999998
8336,No,No,1024.8236570000001,46113.64712
8337,No,No,696.107577,40325.38481
8338,No,Yes,953.5336583999999,25820.587480000002
8339,No,No,1143.855231,50690.2577
8340,No,Yes,683.4413003999999,22595.45396
8341,No,No,644.6044091,30276.57073
8342,Yes,Yes,2034.674718,17133.965959999998
8343,No,Yes,1345.491624,12235.38767
8344,No,Yes,1307.087092,18082.55489
8345,No,No,705.5005242999999,52559.03126
8346,No,No,0.0,47725.52153
8347,No,No,501.16961969999994,35664.805389999994
8348,No,No,991.5209236,30775.520760000003
8349,No,Yes,956.6922342,19594.54904
8350,No,No,353.6499924,30726.285689999997
8351,No,No,838.9240601,47864.41892
8352,No,Yes,353.6527609,20531.49654
8353,No,Yes,751.2431402000001,16475.02756
8354,No,No,991.1584082999999,42767.69028
8355,No,Yes,1096.489647,17856.265030000002
8356,Yes,No,1655.775597,25639.793540000002
8357,No,No,0.0,35577.42528
8358,No,Yes,485.6531778,16099.917940000001
8359,No,No,850.4665937000001,34367.676530000004
8360,No,Yes,0.0,17695.84017
8361,No,Yes,766.6355371000001,21718.813619999997
8362,No,No,309.1791625,31232.07089
8363,No,No,244.6623745,29275.11542
8364,Yes,Yes,1013.2168859999999,19651.26179
8365,No,No,357.5921567,48565.01771
8366,No,Yes,1908.2420079999997,17642.626630000002
8367,No,No,1449.135708,40495.472180000004
8368,No,No,464.4163012,38236.74002
8369,No,No,1491.707545,40637.447980000004
8370,No,No,256.8941868,39019.875739999996
